,0,1,2,3,4,5,6,7,8
78,226.73751831054688,231.36866760253906,232.32754516601562,233.82310485839844,235.30075073242188,235.3032684326172,235.35052490234375,237.4804229736328,238.01361083984375
79,239.96646118164062,240.08474731445312,241.20802307128906,241.48062133789062,241.56695556640625,241.7806396484375,241.91876220703125,242.9925994873047,245.7849578857422
80,182.23077392578125,186.44674682617188,187.68495178222656,188.1768798828125,188.62362670898438,189.72384643554688,191.70147705078125,192.48753356933594,192.66268920898438
81,176.23692321777344,177.60414123535156,178.8491973876953,179.33047485351562,179.49945068359375,180.37918090820312,182.50108337402344,182.88870239257812,183.9950408935547
82,202.0286102294922,209.3518829345703,211.57803344726562,212.69593811035156,215.8365478515625,217.72755432128906,218.66331481933594,219.17715454101562,220.7823028564453
83,227.20364379882812,238.16368103027344,255.6212921142578,256.46612548828125,257.1019287109375,257.5726318359375,262.25628662109375,263.64007568359375,267.76324462890625
84,236.0056610107422,239.70486450195312,239.8970184326172,240.77032470703125,241.04296875,243.1759796142578,243.96939086914062,245.01153564453125,245.16094970703125
85,203.9948272705078,207.7153778076172,212.04098510742188,219.01573181152344,221.8175811767578,222.29051208496094,224.91183471679688,225.570068359375,226.993408203125
86,188.28945922851562,188.6931915283203,197.7794189453125,198.7071990966797,198.88824462890625,199.7606201171875,200.38478088378906,200.47520446777344,200.95684814453125
87,182.30657958984375,182.7100830078125,185.79327392578125,190.06771850585938,190.84976196289062,190.98501586914062,191.9991455078125,193.61715698242188,194.64324951171875
88,224.62078857421875,229.64976501464844,231.53836059570312,232.19351196289062,233.8904571533203,234.01510620117188,234.70040893554688,235.57569885253906,239.17153930664062
89,207.02511596679688,216.67236328125,218.5478515625,223.72555541992188,226.3023223876953,232.19195556640625,232.70091247558594,233.53076171875,236.06436157226562
90,221.32965087890625,230.71115112304688,234.1773223876953,236.10818481445312,238.9453125,242.25357055664062,242.5421600341797,242.7704315185547,242.8135223388672
91,231.89671325683594,233.0948486328125,235.8554229736328,241.86947631835938,247.42294311523438,247.6854248046875,250.4381866455078,251.5445556640625,251.92434692382812
92,182.64190673828125,188.75650024414062,193.50428771972656,196.36746215820312,198.6198272705078,200.61749267578125,202.36647033691406,203.29684448242188,203.49118041992188
93,188.8555145263672,220.82376098632812,222.93711853027344,224.15493774414062,230.1927947998047,234.210693359375,234.21836853027344,234.34756469726562,235.705078125
94,216.95359802246094,228.86741638183594,230.93508911132812,233.13507080078125,234.0786590576172,235.44256591796875,235.85501098632812,238.72279357910156,240.14151000976562
95,233.5397186279297,235.8916015625,239.42617797851562,242.89498901367188,243.44451904296875,243.84457397460938,244.91566467285156,245.3046875,246.89404296875
96,185.2152099609375,195.87379455566406,196.670166015625,197.61929321289062,198.02490234375,198.12692260742188,202.712646484375,202.88092041015625,204.20095825195312
97,231.26742553710938,232.0831298828125,232.92376708984375,233.74253845214844,233.77426147460938,235.15386962890625,236.05007934570312,236.43130493164062,238.00839233398438
98,235.0084991455078,240.15017700195312,241.24322509765625,242.8754119873047,243.09719848632812,247.07916259765625,247.23196411132812,248.31121826171875,250.6595001220703
99,140.75930786132812,144.3612060546875,146.06942749023438,154.38267517089844,162.07650756835938,167.77508544921875,168.3496856689453,177.6299285888672,181.07525634765625
100,203.2810821533203,209.35379028320312,221.22625732421875,235.8061981201172,237.49583435058594,244.4122772216797,245.57162475585938,246.19827270507812,247.17567443847656
101,163.47337341308594,205.25936889648438,221.81295776367188,224.58416748046875,227.08880615234375,227.37149047851562,227.4668731689453,229.57781982421875,230.99777221679688
102,204.4723358154297,216.26361083984375,217.38287353515625,218.05853271484375,221.01222229003906,223.41893005371094,224.63729858398438,225.05735778808594,225.24725341796875
103,214.23512268066406,215.17178344726562,218.0926513671875,220.91632080078125,224.3197479248047,227.91490173339844,228.98464965820312,231.03509521484375,231.89163208007812
104,239.00613403320312,239.3012237548828,241.82252502441406,241.88858032226562,243.40985107421875,246.08233642578125,246.09783935546875,247.9243927001953,248.46566772460938
105,198.57627868652344,212.81405639648438,214.33322143554688,217.27935791015625,217.94296264648438,219.85157775878906,219.87127685546875,220.28225708007812,221.7435302734375
106,147.4569091796875,148.98509216308594,149.361572265625,152.25833129882812,153.3546142578125,154.9893341064453,155.130126953125,157.53237915039062,157.55862426757812
107,193.864990234375,197.84283447265625,199.91110229492188,201.47035217285156,201.99172973632812,203.68881225585938,205.26788330078125,207.8106231689453,208.13180541992188
108,183.1005859375,213.52471923828125,226.86199951171875,228.33047485351562,230.9472198486328,234.170654296875,235.02914428710938,235.19210815429688,238.413330078125
109,216.39451599121094,223.060302734375,237.29478454589844,240.48455810546875,241.86679077148438,243.5859832763672,245.420654296875,247.17709350585938,248.46875
110,207.0642852783203,209.77877807617188,210.80836486816406,211.2001953125,211.27867126464844,212.2767333984375,212.35108947753906,216.40811157226562,219.71934509277344
111,198.0627899169922,201.47401428222656,205.39501953125,211.65199279785156,211.73004150390625,214.2702178955078,215.5535125732422,218.5464039636388,220.5415802001953
112,223.11196899414062,231.47303771972656,233.83807373046875,233.87123107910156,240.0328369140625,243.5724334716797,244.73121643066406,244.8137969970703,247.45767211914062
113,199.386046381088,211.48037719726562,217.21337890625,219.88218688964844,220.4120635986328,221.40792846679688,223.693115234375,225.24993896484375,225.6664276123047
114,185.77296447753906,204.46343994140625,205.76007080078125,205.76007080078125,211.05638122558594,211.45205688476562,211.596923828125,214.28750610351562,215.67254638671875
115,188.58221435546875,204.3384246826172,213.92507934570312,218.7344512939453,222.58192443847656,224.0401611328125,224.1636962890625,224.17953491210938,224.51510620117188
116,178.3021240234375,179.42347717285156,181.26536560058594,181.3738555908203,182.79507446289062,186.06881713867188,186.40281677246094,187.02011108398438,187.47230529785156
117,222.501953125,225.70623779296875,229.27798461914062,229.71397399902344,232.81202697753906,233.7089385986328,241.9578094482422,241.99160766601562,242.17794799804688
118,269.09954833984375,273.56610107421875,275.33526611328125,278.52862548828125,284.0484924316406,285.5909729003906,286.94647216796875,291.2509765625,291.8992919921875
119,208.86990356445312,227.13278198242188,228.58018493652344,229.0957794189453,232.44679260253906,232.75936889648438,233.56256103515625,234.79974365234375,235.70913696289062
120,211.66859436035156,224.53302001953125,225.98153686523438,231.771728515625,233.66372680664062,238.13839721679688,239.30824279785156,242.48678588867188,243.0699920654297
121,167.9940185546875,168.23330688476562,178.11251831054688,185.1394805908203,202.55438232421875,205.05177307128906,205.05813598632812,205.79617309570312,206.87664794921875
122,209.77700805664062,217.26785278320312,217.86448669433594,218.93328857421875,223.7449188232422,224.05050659179688,229.88360595703125,231.86676025390625,235.3031005859375
123,227.07476806640625,228.26113891601562,228.63687133789062,230.02523803710938,231.51229858398438,231.99205017089844,232.0468292236328,233.87181091308594,233.9493865966797
124,199.6336669921875,202.09178161621094,202.55441284179688,203.13172912597656,208.08448791503906,209.5815887451172,210.4408721923828,212.68565368652344,212.85137939453125
125,232.960205078125,233.92568969726562,240.13027954101562,241.70053100585938,241.73480224609375,242.00918579101562,242.4125518798828,244.5860137939453,244.8233184814453
126,209.28366088867188,211.9491729736328,219.62359619140625,220.73094177246094,224.19606018066406,225.67538452148438,226.08026123046875,226.16036987304688,227.47137451171875
127,206.4608154296875,209.96975708007812,210.23638916015625,211.49427795410156,213.2096405029297,218.024658203125,218.0634002685547,218.0634002685547,218.59349060058594
128,193.30123901367188,210.40896606445312,224.88947553152718,230.55288696289062,230.81341552734375,233.60885620117188,234.67153930664062,234.78945922851562,235.72927856445312
129,195.177978515625,206.26040649414062,208.61305236816406,216.08544921875,218.27883911132812,220.47450256347656,220.5341796875,222.34133911132812,224.5937957763672
130,195.3194122314453,195.40570068359375,198.96383666992188,203.68922424316406,204.0850372314453,206.1023406982422,206.13510131835938,206.16294860839844,206.17510986328125
131,231.48020935058594,235.56210327148438,235.70144653320312,236.58665466308594,237.77447509765625,237.95077514648438,239.450439453125,239.76145935058594,241.49295043945312
132,176.68533325195312,182.07566833496094,182.14207458496094,183.14410400390625,183.4336700439453,183.8961181640625,184.32156372070312,184.47470092773438,184.58645629882812
133,210.45005798339844,210.7108154296875,210.76907348632812,211.98056030273438,212.01023864746094,212.9165802001953,214.60714721679688,215.0672149658203,215.7668914794922
134,188.56271362304688,205.02847290039062,207.36309814453125,213.59463500976562,214.42221069335938,218.66966247558594,218.9824981689453,222.4800262451172,223.8592987060547
135,184.09002685546875,195.5785369873047,197.0721435546875,197.6259765625,209.12750244140625,211.18328857421875,212.35525512695312,212.58139054439937,213.84133911132812
136,269.0398864746094,270.5436096191406,270.65106201171875,273.0325927734375,273.0325927734375,273.40618896484375,275.4613037109375,275.82708740234375,276.1119079589844
137,183.47720336914062,189.066650390625,189.62930297851562,189.7449188232422,189.8831024169922,190.21946716308594,190.981689453125,192.00660705566406,192.04917907714844
138,191.95936584472656,195.8558349609375,200.09722900390625,203.23672485351562,203.8284912109375,204.2230224609375,204.89328002929688,208.0600128173828,208.13858032226562
139,189.40499877929688,192.65442385956322,202.61924743652344,208.00701904296875,208.81871032714844,208.87054443359375,211.96401977539062,212.085693359375,212.74942016601562
140,207.54727172851562,208.23309326171875,208.2934112548828,211.6937255859375,218.87612915039062,219.66180419921875,220.40846252441406,220.79774475097656,221.32528686523438
141,213.8688201904297,217.1422119140625,220.57948303222656,222.01475524902344,223.2942657470703,224.6391143798828,224.7431640625,226.59841918945312,227.19627380371094
142,227.77935791015625,244.03005981445312,247.57705688476562,248.48670959472656,248.8984555589698,250.25303649902344,250.9266357421875,250.97640991210938,251.8985595703125
143,199.86932373046875,199.93215942382812,201.804443359375,203.0855712890625,206.80519104003906,212.18692016601562,214.418212890625,215.93019104003906,219.47482299804688
144,246.2024688720703,265.6828918457031,267.1055908203125,274.4347839355469,275.1056823730469,276.48040771484375,278.2608642578125,278.7456970214844,279.33843994140625
145,182.41563415527344,187.98492431640625,189.0053253173828,190.36668395996094,190.81211853027344,190.88369750976562,190.89715576171875,190.94761657714844,191.2406005859375
146,207.9345703125,220.91119384765625,222.052734375,223.04360961914062,223.6508026123047,223.94515991210938,223.961669921875,225.99884033203125,226.1121063232422
147,220.2261962890625,232.6988525390625,232.94422912597656,233.31228637695312,237.3553924560547,239.1238555908203,240.12353515625,241.9883270263672,242.742919921875
148,205.48370361328125,213.9926300048828,215.86605834960938,217.10531616210938,218.30169677734375,220.20443725585938,222.23988342285156,224.59115600585938,225.17474365234375
149,211.41534423828125,235.7725830078125,237.25271606445312,243.66983032226562,244.45285034179688,245.28292846679688,246.2603302001953,249.1814727783203,252.44622802734375
150,199.73599243164062,204.47198486328125,206.40036010742188,207.18167114257812,210.5486602783203,211.29415893554688,212.63804626464844,212.71807861328125,212.99400329589844
151,219.61819458007812,254.85455322265625,255.64425659179688,260.160400390625,265.1781921386719,265.6330871582031,266.3858642578125,267.53594970703125,271.0327453613281
152,165.2084503173828,165.81057739257812,166.00021362304688,172.63824462890625,175.0869598388672,175.1660919189453,175.77769470214844,176.37399291992188,177.8035430908203
153,201.7166748046875,233.0043487548828,238.08705139160156,240.663818359375,242.40838623046875,244.7213134765625,246.55690002441406,249.42141723632812,249.52182006835938
154,218.0677490234375,223.15570068359375,225.11325073242188,225.2681427001953,225.77398681640625,232.5933380126953,233.3292236328125,233.73788452148438,234.30194091796875
155,200.46322631835938,203.6213836669922,203.6846160888672,205.62869262695312,206.56260681152344,206.9196014404297,207.03314208984375,207.08642578125,207.8481903076172
156,197.85049438476562,200.03213500976562,200.62796020507812,206.36166381835938,207.46337890625,208.75711059570312,210.2486114501953,210.29420471191406,210.5890350341797
157,146.08956909179688,201.48391723632812,203.1809844970703,207.09950256347656,208.380126953125,209.9102783203125,212.57872009277344,212.9939727783203,213.4014892578125
158,219.39825439453125,229.63119506835938,241.75587463378906,246.2640838623047,246.73696899414062,246.9371337890625,252.74098205566406,252.78823852539062,253.9133758544922
159,200.20663452148438,216.6188201904297,220.66082763671875,225.24049377441406,225.6488037109375,226.5714569091797,227.65774536132812,228.29994201660156,229.93069458007812
160,212.072265625,213.71084594726562,215.53817749023438,216.81930541992188,219.61148071289062,219.90097045898438,222.6206817626953,222.8992919921875,224.52639770507812
161,180.757080078125,191.85218811035156,201.9824981689453,205.05950927734375,207.46617126464844,210.4136505126953,210.83270263671875,210.93360900878906,212.1318359375
162,210.68629455566406,211.0161895751953,213.58026123046875,213.69102478027344,214.34780883789062,214.79559326171875,216.004638671875,216.0205535888672,216.10379028320312
163,203.62051391601562,207.5720672607422,208.16424560546875,209.08303833007812,210.06979370117188,211.92156982421875,212.0658721923828,213.80422973632812,214.46835327148438
164,258.8090515136719,263.57904052734375,267.0496520996094,267.948486328125,268.27288818359375,268.4560546875,272.8638916015625,274.3125,274.8468933105469
165,212.5164031982422,220.54527282714844,229.2530517578125,241.80276489257812,246.01353454589844,247.02183532714844,247.65435791015625,248.3533935546875,248.59194946289062
166,187.8419189453125,190.5792236328125,191.5826416015625,193.2093048095703,194.14724731445312,194.6808624267578,195.470947265625,195.96798706054688,196.37667846679688
167,198.8807373046875,199.93186950683594,203.35777282714844,204.6596221923828,204.7088623046875,204.88633728027344,204.92584228515625,204.97412109375,205.73226928710938
168,189.19296264648438,192.2510223388672,193.2359619140625,195.94757080078125,200.19442749023438,202.92965698242188,207.77774047851562,209.09188842773438,210.1627655029297
169,169.64682006835938,170.86270141601562,180.31715393066406,182.66607666015625,183.4888916015625,183.6852569580078,187.08285522460938,188.91879272460938,189.11456298828125
170,219.90647888183594,222.36927795410156,224.54495239257812,226.703857421875,228.05116271972656,229.4207763671875,231.0725860595703,233.09140014648438,233.48435974121094
171,189.32493591308594,190.850830078125,199.06072998046875,200.92425537109375,203.1260986328125,204.64804077148438,204.8153076171875,206.2572021484375,206.92410278320312
172,194.79983520507812,227.26663208007812,231.13055419921875,239.58541870117188,240.49029541015625,241.26092529296875,244.65853881835938,246.09207153320312,249.2686767578125
173,168.79412841796875,175.2532501220703,187.91067504882812,189.58465576171875,193.06076049804688,206.8000946044922,206.98583984375,209.5425262451172,209.9063720703125
174,206.04510498046875,206.13587951660156,206.852783203125,217.61492919921875,220.39273071289062,223.21261596679688,225.4840850830078,228.00270080566406,228.40768432617188
175,229.46998596191406,232.6879425048828,238.1090545654297,238.7974853515625,239.98114013671875,240.71893310546875,241.30831909179688,241.936279296875,243.1308135986328
176,200.825439453125,209.29534912109375,210.20352172851562,212.1495361328125,214.068359375,218.24322509765625,218.6700897216797,218.68917846679688,225.4881134033203
177,226.81512451171875,237.24436950683594,240.9707794189453,242.37197875976562,243.06707763671875,245.13778686523438,246.68447875976562,247.48110961914062,248.5546875
178,232.43667602539062,232.8245086669922,238.4996337890625,242.35739135742188,243.35423278808594,243.5927734375,245.1278076171875,245.3046875,247.70896911621094
179,222.3617401123047,229.79278564453125,230.8306427001953,231.1072998046875,232.48446655273438,233.16690063476562,233.43560791015625,233.49728393554688,235.4958953857422
180,198.77960205078125,199.1171875,202.66664123535156,202.7249755859375,203.315673828125,206.0887908935547,206.21498107910156,206.97012329101562,209.16493225097656
181,221.54638671875,226.5128936767578,230.3068868440102,231.04177856445312,231.16299438476562,233.54734802246094,234.17312622070312,237.40525817871094,238.32948303222656
182,240.5355682373047,242.73374938964844,242.86044311523438,244.5387883259478,251.78688049316406,252.28765869140625,253.27838134765625,253.2866668701172,254.26113891601562
183,193.96810913085938,206.45394897460938,207.11912536621094,209.6446533203125,210.05288696289062,214.89024353027344,215.15777587890625,215.9518280029297,216.02206420898438
184,184.77273559570312,197.435546875,203.24874877929688,210.99588012695312,214.2079620361328,223.8287353515625,228.06378173828125,228.8517303466797,229.06072998046875
185,211.49591064453125,213.23513793945312,226.4248809814453,227.77645874023438,227.94998168945312,228.09902954101562,228.9835662841797,229.17340087890625,230.29095458984375
186,221.75747680664062,223.9959716796875,224.07623291015625,225.2842559814453,226.04074096679688,227.92279052734375,231.15415954589844,231.40164184570312,231.79312133789062
187,214.44920349121094,225.02703857421875,228.86990356445312,229.15509033203125,230.02099609375,231.65316772460938,231.7091827392578,232.00680541992188,232.7413330078125
188,248.2803192138672,248.3043975830078,254.97714233398438,258.9761047363281,259.7134094238281,263.0072021484375,263.2334899902344,263.69854736328125,264.552490234375
189,179.8838653564453,181.97805786132812,182.79708862304688,184.53334045410156,185.22238159179688,185.83473205566406,186.79129028320312,187.849609375,188.79844665527344
