,1,2
88,224.62078857421875,229.64976501464844
89,207.02511596679688,216.67236328125
90,221.32965087890625,230.71115112304688
91,231.89671325683594,233.0948486328125
92,182.64190673828125,188.75650024414062
93,188.8555145263672,220.82376098632812
94,216.95359802246094,228.86741638183594
95,233.5397186279297,235.8916015625
96,185.2152099609375,195.87379455566406
97,231.26742553710938,232.0831298828125
98,235.0084991455078,240.15017700195312
99,140.75930786132812,144.3612060546875
100,203.2810821533203,209.35379028320312
101,163.47337341308594,205.25936889648438
102,204.4723358154297,216.26361083984375
103,214.23512268066406,215.17178344726562
104,239.00613403320312,239.3012237548828
105,198.57627868652344,212.81405639648438
106,147.4569091796875,148.98509216308594
107,193.864990234375,197.84283447265625
108,183.1005859375,213.52471923828125
109,216.39451599121094,223.060302734375
110,207.0642852783203,209.77877807617188
111,198.0627899169922,201.47401428222656
112,223.11196899414062,231.47303771972656
113,199.386046381088,211.48037719726562
114,185.77296447753906,204.46343994140625
115,188.58221435546875,204.3384246826172
116,178.3021240234375,179.42347717285156
117,222.501953125,225.70623779296875
118,269.09954833984375,273.56610107421875
119,208.86990356445312,227.13278198242188
120,211.66859436035156,224.53302001953125
121,167.9940185546875,168.23330688476562
122,209.77700805664062,217.26785278320312
123,227.07476806640625,228.26113891601562
124,199.6336669921875,202.09178161621094
125,232.960205078125,233.92568969726562
126,209.28366088867188,211.9491729736328
127,206.4608154296875,209.96975708007812
128,193.30123901367188,210.40896606445312
129,195.177978515625,206.26040649414062
130,195.3194122314453,195.40570068359375
131,231.48020935058594,235.56210327148438
132,176.68533325195312,182.07566833496094
133,210.45005798339844,210.7108154296875
134,188.56271362304688,205.02847290039062
135,184.09002685546875,195.5785369873047
136,269.0398864746094,270.5436096191406
137,183.47720336914062,189.066650390625
138,191.95936584472656,195.8558349609375
139,189.40499877929688,192.65442385956322
140,207.54727172851562,208.23309326171875
141,213.8688201904297,217.1422119140625
142,227.77935791015625,244.03005981445312
143,199.86932373046875,199.93215942382812
144,246.2024688720703,265.6828918457031
145,182.41563415527344,187.98492431640625
146,207.9345703125,220.91119384765625
147,220.2261962890625,232.6988525390625
148,205.48370361328125,213.9926300048828
149,211.41534423828125,235.7725830078125
150,199.73599243164062,204.47198486328125
151,219.61819458007812,254.85455322265625
152,165.2084503173828,165.81057739257812
153,201.7166748046875,233.0043487548828
154,218.0677490234375,223.15570068359375
155,200.46322631835938,203.6213836669922
156,197.85049438476562,200.03213500976562
157,146.08956909179688,201.48391723632812
158,219.39825439453125,229.63119506835938
159,200.20663452148438,216.6188201904297
160,212.072265625,213.71084594726562
161,180.757080078125,191.85218811035156
162,210.68629455566406,211.0161895751953
163,203.62051391601562,207.5720672607422
164,258.8090515136719,263.57904052734375
165,212.5164031982422,220.54527282714844
166,187.8419189453125,190.5792236328125
167,198.8807373046875,199.93186950683594
168,189.19296264648438,192.2510223388672
169,169.64682006835938,170.86270141601562
170,219.90647888183594,222.36927795410156
171,189.32493591308594,190.850830078125
172,194.79983520507812,227.26663208007812
173,168.79412841796875,175.2532501220703
174,206.04510498046875,206.13587951660156
175,229.46998596191406,232.6879425048828
176,200.825439453125,209.29534912109375
177,226.81512451171875,237.24436950683594
178,232.43667602539062,232.8245086669922
179,222.3617401123047,229.79278564453125
180,198.77960205078125,199.1171875
181,221.54638671875,226.5128936767578
182,240.5355682373047,242.73374938964844
183,193.96810913085938,206.45394897460938
184,184.77273559570312,197.435546875
185,211.49591064453125,213.23513793945312
186,221.75747680664062,223.9959716796875
187,214.44920349121094,225.02703857421875
188,248.2803192138672,248.3043975830078
189,179.8838653564453,181.97805786132812
190,213.4636215771266,215.5956268310547
191,221.0961456298828,225.37606811523438
192,184.84194946289062,184.8985595703125
193,225.4616241455078,227.22950744628906
194,231.647216796875,251.73377990722656
195,175.39993286132812,185.43382263183594
196,180.89263916015625,182.93978881835938
197,210.94387817382812,212.51870727539062
198,223.69261169433594,234.1688995361328
199,165.8577423095703,176.67730712890625
200,176.52587890625,181.56419372558594
201,226.80917358398438,240.9916229248047
202,201.404541015625,207.63485717773438
203,224.3472442626953,225.30126953125
204,207.3634033203125,235.23504638671875
205,197.05557250976562,201.09420776367188
206,206.783203125,210.30975341796875
207,253.11769104003906,256.20648193359375
208,233.4088134765625,235.9156951904297
209,252.8883056640625,254.3148193359375
210,178.36257934570312,184.93032836914062
211,178.31190490722656,185.85574340820312
212,201.67103576660156,206.99688720703125
213,259.873046875,263.1557312011719
214,179.81005859375,185.59280395507812
215,215.54905700683594,221.92889404296875
216,186.93316650390625,201.00076293945312
217,244.12408447265625,246.08663940429688
218,227.1623992919922,229.95135498046875
219,210.2010955810547,215.18301391601562
220,225.0263671875,232.52720642089844
221,200.55001831054688,227.6357421875
222,238.01382446289062,246.05221557617188
223,230.06686401367188,230.39004516601562
224,206.95492553710938,207.35887145996094
225,241.80996704101562,243.42535400390625
226,181.23883056640625,186.28225708007812
227,218.86956787109375,219.551025390625
228,222.38699340820312,224.53558349609375
229,195.2643585205078,197.49545288085938
230,204.35693359375,236.27700805664062
231,181.97396850585938,184.1785888671875
232,203.51133728027344,207.88015747070312
233,230.46499633789062,270.47698974609375
234,140.88336181640625,179.5487823486328
235,208.24908447265625,210.30758666992188
236,187.26531982421875,191.3993682861328
237,206.37991333007812,207.5263671875
238,216.79303265724784,227.1086883544922
239,174.5312957763672,188.12469482421875
240,172.12130737304688,206.54766845703125
241,216.1353759765625,219.72817993164062
242,190.27053833007812,190.67291259765625
243,181.88967895507812,187.25436401367188
244,166.8695831298828,175.1745147705078
245,233.57086181640625,236.33132934570312
246,170.35710025579002,171.6722412109375
247,144.61325073242188,150.66502380371094
248,182.13870239257812,182.431884765625
249,244.32870483398438,254.92893981933594
250,199.59286499023438,208.12240600585938
251,211.26824951171875,220.77493286132812
252,185.3179168701172,187.69119262695312
253,208.79518127441406,210.7851104736328
254,222.449951171875,225.31033325195312
255,225.04986572265625,226.96627807617188
256,197.29136657714844,206.908203125
257,257.95416259765625,262.6262236295694
258,222.602783203125,231.00656127929688
259,216.09744262695312,218.55697631835938
260,200.42979431152344,201.66720581054688
261,176.06439208984375,191.90330505371094
262,205.44677734375,206.9957733154297
263,181.5637969970703,190.6588134765625
264,203.99215698242188,206.7865447998047
265,208.0082550048828,223.0700225830078
266,237.851806640625,241.3075408935547
267,196.92388916015625,207.333740234375
268,201.45346069335938,201.5854034423828
269,212.06439208984375,223.39173889160156
270,224.45835876464844,234.04881286621094
271,214.50396728515625,221.7812957763672
272,191.63058471679688,194.55299377441406
273,188.48599243164062,188.95384216308594
274,194.7839813232422,212.276611328125
275,232.10365295410156,235.67413330078125
276,216.33837890625,223.742919921875
277,192.93505859375,223.19351196289062
278,175.73391723632812,179.18130493164062
279,228.21182250976562,229.32591247558594
280,178.3680419921875,178.41232299804688
281,208.86904907226562,232.29632568359375
282,184.58450317382812,185.65237426757812
283,172.76622009277344,176.4132537841797
284,203.28834533691406,219.26954650878906
285,276.9927978515625,277.25799560546875
286,224.88961791992188,231.3427734375
287,185.08523559570312,193.61578369140625
288,227.39427185058594,232.05303955078125
289,206.8230743408203,207.97496032714844
290,197.76028442382812,215.2664031982422
291,204.70956420898438,211.22019958496094
292,247.87353515625,261.26983642578125
293,207.6223602294922,214.48336791992188
294,182.02952575683594,190.9261016845703
295,180.2457733154297,187.56993103027344
296,223.53836059570312,228.4883575439453
297,181.5633544921875,182.74822998046875
298,164.86517333984375,190.1636962890625
299,197.9883575439453,203.44662475585938
300,195.09039306640625,212.66452026367188
301,250.37254333496094,251.43106173831055
302,209.36721801757812,214.09750366210938
303,160.537353515625,240.4772491455078
304,179.00564575195312,180.18850708007812
305,237.99984741210938,244.00453186035156
306,188.18203735351562,202.4062042236328
307,248.6898651123047,249.99119567871094
308,168.14614868164062,168.76132202148438
309,185.0115203857422,185.63333129882812
310,226.36422729492188,233.2322998046875
311,266.10028076171875,266.2715148925781
312,189.5692596435547,191.05259704589844
313,234.90631103515625,242.48538208007812
314,219.91781616210938,219.98085021972656
315,202.84512329101562,256.2963562011719
316,178.01451110839844,196.60617065429688
317,203.8859405517578,204.92691040039062
318,260.8713684082031,263.1185302734375
319,195.47837829589844,203.07675170898438
320,166.77610778808594,172.13201904296875
321,223.8509521484375,224.015869140625
322,198.68284606933594,224.34793090820312
323,175.84432983398438,196.10519409179688
324,235.798583984375,236.4008331298828
325,226.26675415039062,233.5701904296875
326,193.1381072998047,197.480224609375
327,227.83599853515625,231.8402099609375
328,179.74551391601562,184.68040466308594
329,212.02159118652344,234.75413513183594
330,241.20249938964844,251.2037811279297
331,235.84432983398438,254.51162719726562
332,181.04173278808594,194.5563507080078
333,197.93338012695312,206.02243041992188
334,183.44357299804688,188.33450317382812
335,178.1879425048828,208.9614715576172
336,215.6044921875,226.2716064453125
337,156.14199829101562,172.2122344970703
338,196.11782836914062,203.72703552246094
339,221.32882690429688,234.8731689453125
340,213.472412109375,227.07000732421875
341,201.8628387451172,214.69308471679688
342,237.19073486328125,248.9630584716797
343,196.68637084960938,206.373046875
344,192.43966674804688,195.1945037841797
345,200.41819763183594,205.81976318359375
346,193.3514404296875,194.67364501953125
347,188.7182159423828,197.62416076660156
348,280.5816650390625,286.2601318359375
349,183.03919982910156,186.8883819580078
350,198.9412841796875,207.72337341308594
351,229.80558978128525,234.97645568847656
352,220.44915771484375,220.45730590820312
353,170.71461486816406,179.76051330566406
354,239.21401977539062,249.7528485523578
355,221.803466796875,226.24398803710938
356,222.77880859375,225.19696044921875
357,212.01663208007812,212.46524047851562
358,181.69041442871094,183.30308532714844
359,196.35606384277344,196.6527099609375
360,228.10755920410156,276.6912841796875
361,134.86827087402344,216.5282440185547
362,201.4302978515625,210.2130889892578
363,228.7415313720703,239.89663696289062
364,181.61822509765625,193.1448516845703
365,233.00875854492188,235.00839233398438
366,239.84210205078125,241.40521240234375
367,226.71929931640625,227.28231811523438
368,203.99404907226562,207.83164978027344
369,226.89230346679688,229.28851318359375
370,183.79354858398438,185.836181640625
371,240.25198364257812,243.039306640625
372,162.64297485351562,183.3699188232422
373,221.80194091796875,223.78433227539062
374,202.66575622558594,210.50328063964844
375,248.67263793945312,251.0966339111328
376,135.7677764892578,155.10977172851562
377,148.62246704101562,163.01927185058594
378,234.50631713867188,241.98406982421875
379,202.42405700683594,208.67233276367188
380,196.98385620117188,207.773193359375
381,203.56936645507812,208.5697479248047
382,226.89202880859375,237.0687713623047
383,226.36817932128906,239.17173767089844
384,223.20985412597656,225.29295349121094
385,244.71563720703125,245.037353515625
386,212.55067443847656,215.09364318847656
387,201.3623504638672,203.51480102539062
388,234.2171173095703,235.39157104492188
389,218.67486572265625,221.13648986816406
390,231.7982940673828,231.83993530273438
391,198.70335388183594,210.65811157226562
392,226.98106384277344,243.156005859375
393,191.63229370117188,195.4493408203125
394,194.64566040039062,198.5634307861328
395,180.50230407714844,182.74346923828125
396,251.97137451171875,256.16461181640625
397,191.59634399414062,209.9940185546875
398,182.39999389648438,184.30210876464844
399,207.01918029785156,209.4293212890625
400,207.41201782226562,212.54440307617188
401,168.71922302246094,172.22491455078125
402,189.23056030273438,205.23638916015625
403,236.97061157226562,237.43991088867188
404,198.4358673095703,198.4424285888672
405,195.88436889648438,197.29339599609375
406,212.6825408935547,214.73851013183594
407,229.90740966796875,261.5106506347656
408,184.9028778076172,186.7661590576172
409,226.6872100830078,245.58389282226562
410,238.09271240234375,245.17970275878906
411,214.20547485351562,214.54220581054688
412,220.93753051757812,224.9072723388672
413,200.93264770507812,202.46875
414,185.06036376953125,227.50877380371094
415,243.1346435546875,245.89398193359375
416,203.62135314941406,204.05007934570312
417,259.68731689453125,262.4072265625
418,215.5455606945634,217.20382690429688
419,245.19805908203125,248.0576171875
420,206.70790100097656,223.1044921875
421,221.19210815429688,223.35052490234375
422,187.60789489746094,206.78555297851562
423,206.03887939453125,211.72589111328125
424,210.60525512695312,211.73544311523438
425,182.0733642578125,195.43240356445312
426,205.72226803380227,208.58103942871094
427,215.4735107421875,233.40780639648438
428,157.57130432128906,170.7002716064453
429,259.915771484375,259.9632873535156
430,194.6114959716797,196.99981689453125
431,158.57803344726562,170.8075408935547
432,209.8534393310547,211.21005249023438
433,182.08877563476562,227.05735778808594
434,208.96324157714844,221.6376190185547
435,220.54710388183594,220.8978729248047
436,255.53265380859375,262.5728759765625
437,235.46751403808594,237.59045571972598
438,149.926513671875,167.70216369628906
439,194.88241577148438,198.6768341064453
440,190.78057861328125,199.57769775390625
441,211.50997924804688,218.48046875
442,194.26666259765625,194.551025390625
443,209.76805114746094,216.42774963378906
444,177.364990234375,181.2633056640625
445,166.1477813720703,170.5747528076172
446,192.5762481689453,197.3138427734375
447,208.5858612060547,210.33169555664062
448,222.7584228515625,225.54293823242188
449,180.24017333984375,200.96200561523438
450,189.8231201171875,202.343994140625
451,220.5496063232422,224.2760772705078
452,188.42266845703125,208.50489807128906
453,191.33663940429688,192.9346923828125
454,358.7674865722656,359.837646484375
455,228.63705444335938,237.27059936523438
456,229.97555541992188,252.58782958984375
457,200.60049438476562,208.79818725585938
458,185.91036987304688,206.17678833007812
459,171.9326171875,179.91998291015625
460,146.7723388671875,169.69923400878906
461,231.71571350097656,238.23890686035156
462,247.07806396484375,252.77792358398438
463,224.39228054296552,227.25369262695312
464,181.3927001953125,185.68214416503906
465,223.54043579101562,227.97898864746094
466,181.35195922851562,184.0452880859375
467,183.5092010498047,186.3592987060547
468,231.28404235839844,236.3217315673828
469,145.6596221923828,206.6424560546875
470,220.83685302734375,226.87701416015625
471,182.39410400390625,212.8467559814453
472,228.2938232421875,230.21734619140625
473,163.10110473632812,163.4192352294922
474,257.20513916015625,258.5771484375
475,159.59799194335938,166.4154510498047
476,193.16505432128906,197.791259765625
477,252.78033447265625,258.78411865234375
478,182.22549438476562,187.52203369140625
479,238.42124938964844,240.57586669921875
480,195.08621215820312,210.0972137451172
481,207.12307739257812,209.53451538085938
482,194.0021514892578,222.13034057617188
483,181.67156982421875,182.7805633544922
484,214.4342803955078,223.49221801757812
485,236.10621643066406,253.37945556640625
486,206.98695373535156,218.8131867775225
487,224.81097412109375,227.32742309570312
488,196.80174255371094,199.44293212890625
489,208.3342742919922,211.9320526123047
490,222.35646057128906,224.71592712402344
491,199.69940185546875,201.14620971679688
492,182.61985778808594,183.10214233398438
493,223.72239685058594,226.9804229736328
494,150.97012329101562,161.3828125
495,211.0101318359375,235.11343383789062
496,267.74310302734375,287.236328125
497,204.63104248046875,208.250732421875
498,184.25730895996094,193.9807586669922
499,219.53564453125,227.3782958984375
500,276.62255859375,282.36395263671875
501,217.74691772460938,230.524169921875
502,179.3193359375,188.85816955566406
503,224.52139282226562,231.76376342773438
504,245.6593017578125,253.15675354003906
505,177.78956604003906,178.25344848632812
506,198.49842834472656,204.257080078125
507,129.20025634765625,216.7321014404297
508,203.38311767578125,217.95675659179688
509,173.6542205810547,192.56748962402344
510,271.61822509765625,272.6711730957031
511,171.21377563476562,173.2675323486328
512,221.2833709716797,225.0635986328125
513,223.40774536132812,231.69357299804688
514,256.0003662109375,256.9764099121094
515,234.5909423828125,235.55557250976562
516,194.37242126464844,197.50069964654335
517,189.26502990722656,189.28900146484375
518,240.26126098632812,246.16146850585938
519,257.050537109375,257.44940185546875
520,198.17034912109375,205.693603515625
521,214.0347900390625,219.53414916992188
522,214.59585571289062,217.82749938964844
523,206.37994384765625,207.65863037109375
524,234.51673889160156,246.47047424316406
525,239.4803009033203,241.14291381835938
526,259.77593994140625,264.5362854003906
527,186.68495178222656,209.13414001464844
528,206.8141326904297,213.25238037109375
529,212.57667541503906,217.13558959960938
530,203.44143676757812,209.1822967529297
531,233.17311096191406,239.23654174804688
532,214.93006896972656,224.06326293945312
533,160.21865844726562,174.0758056640625
534,167.0356903076172,167.0745391845703
535,200.18939208984375,202.61972045898438
536,254.20758056640625,255.8192138671875
537,190.9613037109375,202.8777313232422
538,182.80368041992188,185.24014282226562
539,175.67617797851562,176.4410400390625
540,183.24758911132812,187.211669921875
541,208.25833129882812,208.48263549804688
542,186.8675537109375,187.3475799560547
543,184.01315307617188,193.06692504882812
544,207.42669677734375,218.13308715820312
545,175.9472198486328,183.22731018066406
546,206.64878845214844,209.73118591308594
547,147.6552276611328,191.56536865234375
548,134.98304748535156,186.02902221679688
549,173.4434356689453,179.81936645507812
550,185.40774536132812,185.99942016601562
551,185.7552490234375,186.27999877929688
552,225.36456298828125,226.89401245117188
553,200.7311553955078,202.9998779296875
554,224.80731201171875,225.5018310546875
555,197.06700134277344,209.48696899414062
556,178.59890747070312,193.67239379882812
557,246.33966064453125,247.25607299804688
558,209.872802734375,212.60621643066406
559,229.6014404296875,243.6221466064453
560,164.09921264648438,169.88345336914062
561,250.2550048828125,258.2313537597656
562,188.91090393066406,191.0205841064453
563,235.65181354457434,238.85533142089844
564,223.5787353515625,232.6580352783203
565,207.43096923828125,235.35665893554688
566,168.17498779296875,171.49365234375
567,171.8805389404297,184.35751342773438
568,201.5098876953125,202.01255798339844
569,175.6588897705078,182.19082641601562
570,225.4908905029297,231.6920623779297
571,185.87570190429688,188.78614807128906
572,193.41079711914062,198.3702392578125
573,174.7825927734375,187.80349731445312
574,184.3495635986328,189.26332092285156
575,215.4931640625,221.67994689941406
576,177.84300231933594,181.996826171875
577,247.38539123535156,256.8607177734375
578,203.94656372070312,222.90895080566406
579,203.6258087158203,246.53053283691406
580,203.1652069091797,236.83477783203125
581,222.8173065185547,233.94046020507812
582,215.67684936523438,216.17408752441406
583,222.2683563232422,222.28030395507812
584,203.23074340820312,228.47068786621094
585,235.65773010253906,238.84152221679688
586,258.20037841796875,260.7239074707031
587,192.11944580078125,196.54327392578125
588,223.44528198242188,231.37060546875
589,211.17526245117188,215.45835876464844
590,187.13729858398438,192.47792053222656
591,262.182373046875,263.2806091308594
592,178.1095733642578,178.70452880859375
593,222.86831665039062,226.38600158691406
594,251.94126892089844,258.5246887207031
595,228.29998779296875,228.5334014892578
596,205.7211151123047,208.036376953125
597,162.8236083984375,169.8153839111328
598,186.5816192626953,192.1141357421875
599,204.2679443359375,221.7279510498047
600,224.46212768554688,225.919921875
601,219.57321166992188,234.7584228515625
602,201.78350830078125,205.08465576171875
603,215.27073669433594,224.54234313964844
604,158.07489013671875,180.8959197998047
605,253.35162353515625,257.7236328125
606,254.5494384765625,263.1030578613281
607,189.44363403320312,191.15576171875
608,200.36032104492188,204.42234802246094
609,235.61878967285156,244.84954833984375
610,198.55294799804688,204.44354248046875
611,244.21096801757812,245.48379516601562
612,217.66790771484375,218.60989379882812
613,239.44741821289062,244.00059509277344
614,193.7347869873047,200.55990600585938
615,174.10256958007812,204.30303955078125
616,185.57669067382812,197.4480743408203
617,247.60797119140625,248.142333984375
618,224.24647521972656,226.0047149658203
619,185.0277557373047,189.7750244140625
620,156.69827270507812,166.5022430419922
621,223.12884933119852,226.3242950439453
622,197.49932861328125,206.75547790527344
623,189.60604858398438,198.3701171875
624,216.75013732910156,225.10809326171875
625,211.75949096679688,222.57440185546875
626,218.6911163330078,221.44520568847656
627,186.29721069335938,188.39109802246094
628,154.3310546875,156.8272705078125
629,211.692626953125,244.0238037109375
630,206.3478240966797,207.49417114257812
631,241.2884521484375,242.16110229492188
632,230.87710571289062,248.09466552734375
633,258.0466003417969,260.4276428222656
634,212.79054260253906,220.04437255859375
635,198.45590209960938,200.44894409179688
636,202.75209045410156,206.2530059814453
637,199.5118408203125,205.4446563720703
638,193.2779541015625,207.43276977539062
639,207.7891845703125,208.23143005371094
640,213.49270629882812,216.2339630126953
641,244.9298095703125,245.5574493408203
642,193.2234649658203,195.6995391845703
643,200.169677734375,206.2769012451172
644,210.86221313476562,219.38580322265625
645,247.44088745117188,248.71409606933594
646,243.80926513671875,268.19525146484375
647,202.7021484375,207.81528193639429
648,173.32974243164062,176.47988891601562
649,120.5755386352539,178.79544067382812
650,198.92459106445312,200.92431640625
651,195.7885284423828,196.96348571777344
652,213.01841735839844,226.57496643066406
653,167.49710083007812,185.47683715820312
654,270.58074951171875,271.470703125
655,191.19081115722656,194.06259155273438
656,180.02206420898438,183.17843627929688
657,226.85073852539062,229.93544006347656
658,169.3160858154297,171.9903106689453
659,186.96400451660156,194.9188995361328
660,181.55735778808594,184.0005340576172
661,222.71432495117188,228.7908935546875
662,240.02508544921875,252.0101318359375
663,182.93099975585938,183.48385620117188
664,218.16793823242188,219.98373413085938
665,224.7733154296875,229.21534729003906
666,254.586181640625,255.11019897460938
667,230.20237731933594,238.08131408691406
668,222.7535400390625,227.97268676757812
669,212.02232360839844,215.71951293945312
670,199.539794921875,204.02993774414062
671,145.48043823242188,216.8894805908203
672,188.77162170410156,190.48658752441406
673,178.9359130859375,179.7068328857422
674,194.67205810546875,195.4120330810547
675,198.34381103515625,202.80467224121094
676,216.02883911132812,219.94602966308594
677,217.3853759765625,219.0398712158203
678,176.45700073242188,180.67041015625
679,208.89300537109375,210.0013885498047
680,226.41127014160156,233.47970581054688
681,178.41058349609375,189.22216796875
682,168.0508270263672,186.40306091308594
683,156.02114868164062,173.61041259765625
684,203.7455596923828,206.24497985839844
685,181.50782775878906,186.22845458984375
686,239.5870361328125,242.45675659179688
687,197.54263305664062,201.93826293945312
688,187.42637634277344,191.5476531982422
689,209.0692901611328,209.30426025390625
690,249.37316493199125,250.12994384765625
691,237.25559997558594,242.12948608398438
692,240.76123046875,241.02401733398438
693,251.58627319335938,255.43258666992188
694,213.45816040039062,216.09738159179688
695,186.98114013671875,196.15151977539062
696,199.23294067382812,208.70111083984375
697,156.57284545898438,196.49713134765625
698,178.3130645751953,189.87684631347656
699,236.28628540039062,243.57200622558594
700,187.356201171875,197.5186309814453
701,180.3492431640625,186.62973022460938
702,188.92738342285156,202.95339965820312
703,218.68081665039062,220.38064575195312
704,165.97869873046875,168.3597412109375
705,224.17306518554688,241.861328125
706,164.58480834960938,192.73358154296875
707,182.44052124023438,186.0643310546875
708,206.54568481445312,223.90512084960938
709,220.64578247070312,221.7560272216797
710,225.69850158691406,226.74456787109375
711,187.21027781465287,190.10244750976562
712,176.17431640625,181.86666870117188
713,227.07476806640625,228.26113891601562
714,221.33773803710938,221.6256866455078
715,236.52447509765625,237.40333557128906
716,233.92079162597656,233.92079162597656
717,197.14102172851562,201.43739318847656
718,248.83184814453125,249.62179565429688
719,209.1281280517578,213.51025390625
720,160.92884826660156,167.69342041015625
721,525.830810546875,532.6806640625
722,224.75157165527344,236.7924346923828
723,181.5254669189453,198.49725341796875
724,164.52398681640625,174.10470581054688
725,209.208740234375,215.1884765625
726,224.66854858398438,230.9345703125
727,235.05166625976562,235.41270446777344
728,190.51303100585938,190.5423583984375
729,221.4951171875,221.4951171875
730,203.2640380859375,205.519775390625
731,200.16180419921875,219.4408721923828
732,228.91758728027344,234.352294921875
733,182.39366149902344,182.53866577148438
734,173.50927734375,174.21070861816406
735,212.97714233398438,213.7770233154297
736,224.0663604736328,225.58428165288367
737,217.2253875732422,220.44625854492188
738,215.47940063476562,216.5753631591797
739,189.82955932617188,225.6566925048828
740,205.22189331054688,210.3518829345703
741,183.77197265625,185.98512268066406
742,181.45509338378906,182.44081115722656
743,222.44744873046875,223.54689025878906
744,183.50277709960938,191.062744140625
745,228.59117126464844,229.0662078857422
746,170.8421173095703,175.81825256347656
747,193.04071044921875,222.16416931152344
748,242.80079650878906,255.94705200195312
749,241.66090393066406,243.03201293945312
750,198.24221801757812,211.64242553710938
751,224.70050048828125,227.75204467773438
752,206.49342346191406,207.35122680664062
753,186.79873657226562,203.54620361328125
754,149.42236328125,198.351318359375
755,254.19935607910156,260.0667419433594
756,229.23532104492188,233.8054962158203
757,190.967041015625,192.9124298095703
758,177.5612030029297,189.78363037109375
759,222.2496337890625,226.47390747070312
760,166.17059326171875,174.98365783691406
761,202.78700256347656,203.7103729248047
762,232.61480712890625,240.05320739746094
763,198.9071044921875,199.343017578125
764,167.220947265625,168.39468383789062
765,182.2373046875,184.28121948242188
766,183.2584686279297,209.37716674804688
767,200.66827392578125,212.63682556152344
768,237.41851806640625,240.99472045898438
769,224.25225830078125,224.41629028320312
770,196.274169921875,217.45108032226562
771,166.8529052734375,174.0751953125
772,218.54000854492188,226.68963623046875
773,234.41531372070312,235.30953979492188
774,186.2307891845703,205.3646697998047
775,212.14593505859375,212.14593505859375
776,207.2646942138672,209.25479125976562
777,178.3887176513672,181.13031005859375
778,209.99461364746094,222.00555419921875
779,171.41163635253906,203.29867553710938
780,232.36709594726562,234.52005004882812
781,244.65936279296875,245.1190185546875
782,185.518798828125,186.31785583496094
783,210.8394775390625,223.7563934326172
784,160.33912658691406,162.28839111328125
