,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
28,196.92532348632812,200.54940795898438,202.33544921875,208.2791748046875,209.77249145507812,209.87425231933594,210.60873413085938,210.6895294189453,210.8511505126953,211.06216430664062,213.1947021484375,214.36842346191406,214.49449157714844,215.08392333984375,215.2525177001953,215.71017456054688,217.1604461669922,217.517578125,218.08822631835938,218.36741638183594,218.74478149414062,218.77252197265625,219.67831420898438,219.91677856445312,220.13751220703125,220.43002319335938,220.61697387695312,220.6484375,220.90878295898438,221.24569702148438
29,245.4705352783203,255.99293518066406,256.0712890625,256.8493347167969,256.92425537109375,257.0374303705938,257.73724365234375,259.63330078125,260.49786376953125,261.30535888671875,262.5990295410156,263.2160949707031,263.4657287597656,263.765380859375,263.9130859375,263.9353332519531,264.25238037109375,264.26861572265625,266.0731201171875,266.1441345214844,266.2232360839844,266.7471008300781,268.9680480957031,269.6446228027344,270.11212158203125,270.1755676269531,270.3358154296875,270.4107360839844,270.5088195800781,270.5232238769531
30,267.1357727050781,271.15277099609375,272.7392578125,275.7115173339844,275.984619140625,276.9271545410156,277.1241455078125,279.27923583984375,280.8836975097656,282.31439208984375,282.60614013671875,283.4039611816406,283.91534423828125,284.8785400390625,285.8862609863281,286.303955078125,286.4090270996094,286.601806640625,286.9861145019531,288.9534912109375,289.1042175292969,289.47589111328125,290.0841979980469,290.31829833984375,291.2572937011719,291.3878173828125,291.4529724121094,291.7303466796875,292.6641845703125,292.7026672363281
31,190.04002380371094,196.86302185058594,202.4292755126953,203.48561096191406,204.51612854003906,204.57936096191406,205.12271118164062,205.3233642578125,205.9718017578125,206.05575561523438,207.26254272460938,207.32037353515625,207.52052307128906,207.59207153320312,208.7076416015625,208.74253845214844,209.0832061767578,209.47108459472656,209.5223388671875,209.89698791503906,210.2586669921875,211.65670776367188,211.70020351539512,211.9308319091797,211.95094299316406,212.09967041015625,212.40985107421875,212.58795166015625,213.06155395507812,213.55300903320312
32,245.33282470703125,247.70199584960938,247.7763671875,248.64801025390625,249.63287353515625,249.72723388671875,253.0652313232422,254.21026611328125,254.2844696044922,254.93190002441406,255.61572265625,255.89889526367188,256.32281494140625,257.25518798828125,257.7518005371094,257.9176025390625,259.3074035644531,259.40906052800153,259.70220947265625,259.8773498535156,260.08172607421875,260.1645202636719,260.3402404785156,260.4553527832031,260.7884216308594,261.0845031738281,261.37445068359375,262.2418212890625,262.3305969238281,263.0057373046875
33,200.8914337158203,214.54505920410156,221.94668579101562,224.25494384765625,230.36260986328125,231.93455505371094,232.16546630859375,234.07412719726562,234.91871643066406,235.1510772705078,239.5064697265625,240.88998413085938,245.76036071777344,246.9409637451172,249.0763702392578,249.62527465820312,250.99783325195312,251.1249542236328,251.1298828125,252.74996948242188,254.51438903808594,256.51416015625,257.5960998535156,257.9933776855469,258.20098876953125,258.83538818359375,260.06494140625,260.3883056640625,260.9418029785156,261.1992492675781
34,203.4122772216797,209.2310028076172,209.29672241210938,210.16683959960938,211.145751953125,211.53872680664062,215.78549194335938,218.02194213867188,218.22605895996094,218.25962829589844,219.0926513671875,220.1974334716797,220.2933349609375,220.6123046875,220.634033203125,220.77528381347656,221.0319061279297,221.68820190429688,222.51307678222656,222.56295776367188,223.48284912109375,223.52166748046875,223.6097869873047,223.64515686035156,224.1107940673828,225.2251434326172,225.72564697265625,226.07443237304688,226.22308349609375,226.22866821289062
35,213.5525665283203,213.77835083007812,215.6045684814453,215.78390502929688,219.265625,220.2255096435547,220.35028076171875,220.95790100097656,223.24124145507812,224.49354553222656,224.66829829469086,225.24356079101562,225.4193878173828,225.6730194091797,225.8580780029297,226.39002990722656,227.1954803466797,227.69776916503906,227.95294189453125,228.08372982891606,228.30502319335938,228.5233154296875,228.52926635742188,228.67434692382812,229.05108642578125,229.34848022460938,229.93560791015625,230.20196533203125,230.52139282226562,231.0585479736328
36,204.29971313476562,204.32223510742188,206.51651000976562,209.28140258789062,210.46746826171875,211.8657684326172,214.90313720703125,215.5750732421875,215.74639892578125,216.92770385742188,217.26919555664062,217.6217498779297,217.83782958984375,217.83782958984375,217.85597229003906,218.59796142578125,218.67552185058594,219.11729431152344,219.22398376464844,219.53768920898438,219.55911254882812,220.38174438476562,220.5436553955078,220.67332458496094,221.38064259853024,222.7907257080078,223.210205078125,224.12026977539062,224.13113403320312,225.36573791503906
37,155.53781127929688,177.80577087402344,187.91903686523438,198.53646850585938,217.6608123779297,219.42286682128906,225.5377655029297,227.0125274658203,228.37986755371094,228.4593048095703,229.58297729492188,231.32119750976562,232.431396484375,232.59725952148438,232.93264770507812,232.99192810058594,233.26126098632812,233.5972805800223,234.62930297851562,234.82034301757812,235.90145874023438,236.1388702392578,236.66615295410156,236.9040069580078,237.23736572265625,237.40126037597656,237.54379272460938,238.42800903320312,238.5730438232422,238.5737762451172
38,201.8466033935547,214.9815673828125,219.3062286376953,220.2681427001953,221.25819396972656,222.62974548339844,222.7982940673828,223.6653594970703,224.26254272460938,225.72445678710938,228.10580444335938,228.1256103515625,228.17889404296875,228.61148071289062,229.71710205078125,230.40396118164062,231.4656219482422,232.38632202148438,232.84475708007812,233.02879333496094,233.20408630371094,234.26473999023438,235.65211486816406,235.84738159179688,235.9972686767578,237.5535888671875,237.61734008789062,237.64566040039062,237.64788818359375,238.7462615966797
39,184.02378845214844,187.2443084716797,191.65122985839844,196.20692443847656,196.24252319335938,196.4471435546875,196.82492065429688,196.90811157226562,197.17352294921875,197.84181213378906,198.19985961914062,198.2970733642578,198.54251098632812,198.55746459960938,201.08819580078125,201.28338623046875,201.71737670898438,201.94949340820312,202.95379638671875,203.98204040527344,204.830078125,204.90077209472656,205.12295532226562,205.652587890625,205.73260498046875,205.83645629882812,206.9739990234375,208.03311157226562,208.05728149414062,208.82408142089844
40,213.05996704101562,229.26925659179688,233.77719116210938,234.6935272216797,235.6798553466797,238.4748992919922,239.96546936035156,241.35154724121094,241.37689208984375,242.65841674804688,245.4153594970703,245.99676513671875,248.49249267578125,248.4981689453125,249.08517456054688,249.55752563476562,249.64724731445312,250.00161743164062,250.10818481445312,250.48577880859375,250.50045776367188,251.28323364257812,251.3345947265625,251.4749596369496,251.5000457763672,251.54629516601562,253.9298095703125,254.08160400390625,255.034423828125,255.40762329101562
41,206.8748016357422,215.16143798828125,215.6248779296875,217.69241333007812,219.56932067871094,220.623291015625,221.15330505371094,221.47433471679688,226.3682098388672,226.5529022216797,227.1614227294922,227.990478515625,230.22300720214844,230.38758850097656,230.64051818847656,231.0299835205078,231.88290405273438,232.515869140625,233.05136108398438,233.82144165039062,233.85231018066406,234.7177734375,234.77603149414062,235.2327423095703,235.5683135986328,235.87513732910156,236.05072021484375,237.11355590820312,237.61648559570312,237.6327667236328
42,256.9697265625,260.4718017578125,262.19089133750026,264.550537109375,264.899169921875,266.8067932128906,271.1268310546875,272.2456359863281,272.9077453613281,278.74566650390625,280.0958557128906,280.0958557128906,280.23883056640625,282.4656677246094,282.841796875,283.3490905761719,283.9502258300781,285.065185546875,285.1107177734375,285.2667236328125,285.6864013671875,286.2022705078125,286.7026672363281,286.935791015625,287.3910827636719,288.232666015625,288.57281494140625,288.70220947265625,289.038330078125,289.34661865234375
43,235.08432006835938,241.94683837890625,242.61962890625,244.5153045654297,245.14991760253906,245.60598754882812,245.80581665039062,246.64813232421875,247.7667694091797,248.97203063964844,249.85577392578125,251.75967407226562,252.2587432861328,254.47409057617188,254.51930236816406,255.04595947265625,255.67547607421875,257.1673583984375,257.36834716796875,257.5384521484375,257.5439758300781,258.9840087890625,259.42333984375,261.51080322265625,261.61553955078125,261.7569580078125,261.8877258300781,263.6012878417969,264.7911071777344,265.33941650390625
44,192.47763061523438,196.33009338378906,200.44747924804688,208.63723754882812,211.274169921875,214.52731323242188,214.75245666503906,217.11343383789062,217.5600348811426,220.18804931640625,221.00706481933594,222.1279296875,222.4171905517578,222.92135620117188,225.69154357910156,225.84730529785156,225.881591796875,226.698974609375,227.06704711914062,227.2322235107422,227.39454650878906,227.99835205078125,228.1285400390625,229.1571044921875,229.568115234375,230.36074829101562,230.888427734375,231.04434204101562,231.12210083007812,231.54034423828125
45,175.54196166992188,178.0769805908203,180.16915893554688,181.3690643310547,182.99368286132812,183.65713500976562,183.7530975341797,185.2337646484375,185.8314208984375,186.30325317382812,186.8008270263672,187.21807861328125,187.37347412109375,187.81471252441406,188.04165649414062,188.2872314453125,188.48828125,189.05511474609375,189.2989044189453,189.32603454589844,190.03981018066406,190.36634826660156,190.57284545898438,190.81939697265625,190.83120727539062,191.41885375976562,192.01051330566406,192.072265625,192.2736053466797,192.39407348632812
46,214.58917236328125,221.5223388671875,222.3997802734375,225.09979248046875,225.5282440185547,226.28314208984375,226.74874877929688,227.25137329101562,227.29840087890625,227.3026123046875,227.67254638671875,227.79330444335938,228.57379150390625,229.79721069335938,230.0108642578125,230.0408477783203,230.66432189941406,230.77633666992188,230.96694946289062,231.2176971435547,232.50225830078125,233.24752807617188,233.29049682617188,234.24685668945312,234.4143421995321,234.4292449951172,234.5301971435547,235.12631225585938,235.35263061523438,235.99679565429688
47,244.04556274414062,248.0763702392578,250.94619750976562,253.98855590820312,260.0168762207031,260.719650514542,260.79388427734375,261.2095947265625,263.047119140625,264.4600524902344,264.5142517089844,265.5541687011719,265.7989196777344,265.8375244140625,266.2965087890625,267.36358642578125,267.8223571777344,270.6337890625,270.93109130859375,271.42181396484375,271.46600341796875,271.73980712890625,272.366943359375,272.84686279296875,273.1867370605469,273.5076904296875,273.68524169921875,273.69171142578125,273.70574951171875,274.1639404296875
48,298.844970703125,305.4162902832031,307.3973083496094,313.0528869628906,313.1632080078125,313.59259033203125,315.181884765625,317.0456237792969,317.18280029296875,317.3030700683594,317.30657958984375,318.83123779296875,320.4631042480469,320.55389404296875,320.815185546875,321.4118957519531,321.70361328125,321.9753723144531,322.5169982910156,322.5648193359375,323.33673095703125,323.8033752441406,323.8414001464844,323.9833068847656,324.50250244140625,324.52532958984375,325.95770263671875,326.44244384765625,326.689453125,327.8125
49,214.28131103515625,221.6811981201172,224.05593872070312,224.39430236816406,224.5773468017578,229.10353088378906,229.51268005371094,230.57424926757812,230.8032684326172,230.82801818847656,234.6269073486328,234.83554077148438,235.4336700439453,237.46795654296875,237.49240112304688,238.47975158691406,238.71763610839844,239.40362548828125,240.33889770507812,240.59310913085938,241.81642150878906,242.37380981445312,242.39918518066406,243.4432830810547,245.00723266601562,245.2868194580078,246.04644775390625,246.439453125,246.6996612548828,247.26119995117188
50,207.11865234375,215.6806182861328,216.59619140625,217.2475128173828,217.48580932617188,217.9742431640625,218.2938690185547,219.4490203857422,220.37255859375,220.6228790283203,221.871337890625,222.15000915527344,223.40167236328125,224.8706817626953,225.31387329101562,225.3446502685547,225.78597556588068,226.1634979248047,226.41357421875,226.48031616210938,227.2612762451172,227.93568420410156,228.1471710205078,228.24612426757812,228.26918029785156,229.72061157226562,230.015380859375,230.75650024414062,231.11175537109375,231.16940307617188
51,195.64114379882812,198.97918701171875,202.95033264160156,203.09896850585938,203.1924285888672,207.26963806152344,207.80862426757812,210.2587432861328,210.70852661132812,210.98348999023438,211.50088500976562,212.47555541992188,213.9525146484375,214.247314453125,214.766357421875,214.76749183903465,215.10516357421875,215.27227783203125,216.01608276367188,216.5865478515625,216.90081787109375,217.41004943847656,217.498046875,217.55294799804688,218.8243408203125,219.0576934814453,219.11363220214844,219.4520263671875,219.5034942626953,220.6259002685547
52,227.29043579101562,227.92596435546875,229.13241577148438,233.16915893554688,233.54461669921875,235.06240844726562,235.12237548828125,235.4879150390625,237.38528442382812,238.56246948242188,238.718505859375,239.76861572265625,239.86721801757812,240.16146850585938,241.03411865234375,241.26083374023438,242.11895751953125,243.191162109375,243.54644775390625,244.28775024414062,244.51239013671875,244.94833374023438,245.61537170410156,246.7449188232422,246.8006591796875,246.9427947998047,247.21304321289062,247.29002380371094,247.5344696044922,247.66477966308594
53,207.5149383544922,210.58660888671875,214.2100067138672,215.3292694091797,216.00439453125,216.583984375,217.45460510253906,218.22915649414062,220.4672393798828,220.67254638671875,223.89993286132812,225.52490234375,225.59756469726562,225.59756469726562,225.7741241455078,226.1151123046875,226.1865997314453,226.46946716308594,227.0190887451172,227.26089477539062,227.54833984375,227.68020629882812,228.31109619140625,229.82386779785156,230.9613021794919,231.04632568359375,231.729248046875,231.94589233398438,231.97003173828125,232.11048889160156
54,214.72657775878906,222.94476318359375,223.1416015625,228.65304565429688,230.61752319335938,232.24301147460938,233.88600158691406,234.2377733496007,236.06320190429688,236.7607421875,236.85137939453125,238.0525665283203,238.18170166015625,238.2848663330078,239.10977172851562,239.17420959472656,239.28245544433594,239.7447967529297,240.9210662841797,241.6031951904297,241.6182403564453,242.10699462890625,243.4779052734375,243.74647521972656,243.8080596923828,245.59027099609375,246.12913513183594,246.25637817382812,246.40170288085938,246.74545288085938
55,211.2675323486328,212.9190673828125,213.01380920410156,215.1895751953125,218.432861328125,218.62395921410342,223.08799743652344,224.42484943318692,225.30441284179688,225.82504272460938,226.07058715820312,226.6038055419922,226.64984130859375,226.6837158203125,226.7562713623047,227.361328125,227.93533325195312,227.9713897705078,228.3806610107422,228.4176025390625,228.95779418945312,229.30906677246094,229.4167022705078,229.8753662109375,230.23838806152344,230.366455078125,230.39068603515625,230.52316284179688,230.61746215820312,230.65045166015625
56,206.34298706054688,206.8387451171875,213.7711639404297,215.81944274902344,217.04324340820312,218.6593017578125,220.09335327148438,220.6941375732422,221.3110809326172,221.57455444335938,221.72219848632812,225.0173797607422,225.08010864257812,225.3785400390625,225.79159545898438,225.94544982910156,229.9814910888672,231.168701171875,231.18943786621094,231.28280639648438,231.89204007960166,232.28390502929688,232.7209930419922,236.28228759765625,236.37628173828125,238.2628936767578,238.30642700195312,238.56048583984375,239.261962890625,239.33624267578125
57,197.95945739746094,203.8233184814453,204.04397583007812,206.16763305664062,207.46759033203125,208.38551330566406,208.50485229492188,209.11410522460938,209.82081604003906,211.64881896972656,212.2813720703125,212.758056640625,214.220458984375,214.5140380859375,215.02145385742188,215.0803680419922,215.3337860107422,215.53192138671875,216.44451904296875,216.87689208984375,217.4499969482422,217.5450439453125,217.99639892578125,218.8109588623047,219.79190063476562,221.78878784179688,221.8485107421875,222.26318359375,222.55604553222656,222.81448364257812
