,1,2,3,4
76,184.45504760742188,186.51100158691406,187.0244903564453,187.72621154785156
77,180.39004516601562,183.71835327148438,183.9729766845703,184.53329467773438
78,226.73751831054688,231.36866760253906,232.32754516601562,233.82310485839844
79,239.96646118164062,240.08474731445312,241.20802307128906,241.48062133789062
80,182.23077392578125,186.44674682617188,187.68495178222656,188.1768798828125
81,176.23692321777344,177.60414123535156,178.8491973876953,179.33047485351562
82,202.0286102294922,209.3518829345703,211.57803344726562,212.69593811035156
83,227.20364379882812,238.16368103027344,255.6212921142578,256.46612548828125
84,236.0056610107422,239.70486450195312,239.8970184326172,240.77032470703125
85,203.9948272705078,207.7153778076172,212.04098510742188,219.01573181152344
86,188.28945922851562,188.6931915283203,197.7794189453125,198.7071990966797
87,182.30657958984375,182.7100830078125,185.79327392578125,190.06771850585938
88,224.62078857421875,229.64976501464844,231.53836059570312,232.19351196289062
89,207.02511596679688,216.67236328125,218.5478515625,223.72555541992188
90,221.32965087890625,230.71115112304688,234.1773223876953,236.10818481445312
91,231.89671325683594,233.0948486328125,235.8554229736328,241.86947631835938
92,182.64190673828125,188.75650024414062,193.50428771972656,196.36746215820312
93,188.8555145263672,220.82376098632812,222.93711853027344,224.15493774414062
94,216.95359802246094,228.86741638183594,230.93508911132812,233.13507080078125
95,233.5397186279297,235.8916015625,239.42617797851562,242.89498901367188
96,185.2152099609375,195.87379455566406,196.670166015625,197.61929321289062
97,231.26742553710938,232.0831298828125,232.92376708984375,233.74253845214844
98,235.0084991455078,240.15017700195312,241.24322509765625,242.8754119873047
99,140.75930786132812,144.3612060546875,146.06942749023438,154.38267517089844
100,203.2810821533203,209.35379028320312,221.22625732421875,235.8061981201172
101,163.47337341308594,205.25936889648438,221.81295776367188,224.58416748046875
102,204.4723358154297,216.26361083984375,217.38287353515625,218.05853271484375
103,214.23512268066406,215.17178344726562,218.0926513671875,220.91632080078125
104,239.00613403320312,239.3012237548828,241.82252502441406,241.88858032226562
105,198.57627868652344,212.81405639648438,214.33322143554688,217.27935791015625
106,147.4569091796875,148.98509216308594,149.361572265625,152.25833129882812
107,193.864990234375,197.84283447265625,199.91110229492188,201.47035217285156
108,183.1005859375,213.52471923828125,226.86199951171875,228.33047485351562
109,216.39451599121094,223.060302734375,237.29478454589844,240.48455810546875
110,207.0642852783203,209.77877807617188,210.80836486816406,211.2001953125
111,198.0627899169922,201.47401428222656,205.39501953125,211.65199279785156
112,223.11196899414062,231.47303771972656,233.83807373046875,233.87123107910156
113,199.386046381088,211.48037719726562,217.21337890625,219.88218688964844
114,185.77296447753906,204.46343994140625,205.76007080078125,205.76007080078125
115,188.58221435546875,204.3384246826172,213.92507934570312,218.7344512939453
116,178.3021240234375,179.42347717285156,181.26536560058594,181.3738555908203
117,222.501953125,225.70623779296875,229.27798461914062,229.71397399902344
118,269.09954833984375,273.56610107421875,275.33526611328125,278.52862548828125
119,208.86990356445312,227.13278198242188,228.58018493652344,229.0957794189453
120,211.66859436035156,224.53302001953125,225.98153686523438,231.771728515625
121,167.9940185546875,168.23330688476562,178.11251831054688,185.1394805908203
122,209.77700805664062,217.26785278320312,217.86448669433594,218.93328857421875
123,227.07476806640625,228.26113891601562,228.63687133789062,230.02523803710938
124,199.6336669921875,202.09178161621094,202.55441284179688,203.13172912597656
125,232.960205078125,233.92568969726562,240.13027954101562,241.70053100585938
126,209.28366088867188,211.9491729736328,219.62359619140625,220.73094177246094
127,206.4608154296875,209.96975708007812,210.23638916015625,211.49427795410156
128,193.30123901367188,210.40896606445312,224.88947553152718,230.55288696289062
129,195.177978515625,206.26040649414062,208.61305236816406,216.08544921875
130,195.3194122314453,195.40570068359375,198.96383666992188,203.68922424316406
131,231.48020935058594,235.56210327148438,235.70144653320312,236.58665466308594
132,176.68533325195312,182.07566833496094,182.14207458496094,183.14410400390625
133,210.45005798339844,210.7108154296875,210.76907348632812,211.98056030273438
134,188.56271362304688,205.02847290039062,207.36309814453125,213.59463500976562
135,184.09002685546875,195.5785369873047,197.0721435546875,197.6259765625
136,269.0398864746094,270.5436096191406,270.65106201171875,273.0325927734375
137,183.47720336914062,189.066650390625,189.62930297851562,189.7449188232422
138,191.95936584472656,195.8558349609375,200.09722900390625,203.23672485351562
139,189.40499877929688,192.65442385956322,202.61924743652344,208.00701904296875
140,207.54727172851562,208.23309326171875,208.2934112548828,211.6937255859375
141,213.8688201904297,217.1422119140625,220.57948303222656,222.01475524902344
142,227.77935791015625,244.03005981445312,247.57705688476562,248.48670959472656
143,199.86932373046875,199.93215942382812,201.804443359375,203.0855712890625
144,246.2024688720703,265.6828918457031,267.1055908203125,274.4347839355469
145,182.41563415527344,187.98492431640625,189.0053253173828,190.36668395996094
146,207.9345703125,220.91119384765625,222.052734375,223.04360961914062
147,220.2261962890625,232.6988525390625,232.94422912597656,233.31228637695312
148,205.48370361328125,213.9926300048828,215.86605834960938,217.10531616210938
149,211.41534423828125,235.7725830078125,237.25271606445312,243.66983032226562
150,199.73599243164062,204.47198486328125,206.40036010742188,207.18167114257812
151,219.61819458007812,254.85455322265625,255.64425659179688,260.160400390625
152,165.2084503173828,165.81057739257812,166.00021362304688,172.63824462890625
153,201.7166748046875,233.0043487548828,238.08705139160156,240.663818359375
154,218.0677490234375,223.15570068359375,225.11325073242188,225.2681427001953
155,200.46322631835938,203.6213836669922,203.6846160888672,205.62869262695312
156,197.85049438476562,200.03213500976562,200.62796020507812,206.36166381835938
157,146.08956909179688,201.48391723632812,203.1809844970703,207.09950256347656
158,219.39825439453125,229.63119506835938,241.75587463378906,246.2640838623047
159,200.20663452148438,216.6188201904297,220.66082763671875,225.24049377441406
160,212.072265625,213.71084594726562,215.53817749023438,216.81930541992188
161,180.757080078125,191.85218811035156,201.9824981689453,205.05950927734375
162,210.68629455566406,211.0161895751953,213.58026123046875,213.69102478027344
163,203.62051391601562,207.5720672607422,208.16424560546875,209.08303833007812
164,258.8090515136719,263.57904052734375,267.0496520996094,267.948486328125
165,212.5164031982422,220.54527282714844,229.2530517578125,241.80276489257812
166,187.8419189453125,190.5792236328125,191.5826416015625,193.2093048095703
167,198.8807373046875,199.93186950683594,203.35777282714844,204.6596221923828
168,189.19296264648438,192.2510223388672,193.2359619140625,195.94757080078125
169,169.64682006835938,170.86270141601562,180.31715393066406,182.66607666015625
170,219.90647888183594,222.36927795410156,224.54495239257812,226.703857421875
171,189.32493591308594,190.850830078125,199.06072998046875,200.92425537109375
172,194.79983520507812,227.26663208007812,231.13055419921875,239.58541870117188
173,168.79412841796875,175.2532501220703,187.91067504882812,189.58465576171875
174,206.04510498046875,206.13587951660156,206.852783203125,217.61492919921875
175,229.46998596191406,232.6879425048828,238.1090545654297,238.7974853515625
176,200.825439453125,209.29534912109375,210.20352172851562,212.1495361328125
177,226.81512451171875,237.24436950683594,240.9707794189453,242.37197875976562
178,232.43667602539062,232.8245086669922,238.4996337890625,242.35739135742188
179,222.3617401123047,229.79278564453125,230.8306427001953,231.1072998046875
180,198.77960205078125,199.1171875,202.66664123535156,202.7249755859375
181,221.54638671875,226.5128936767578,230.3068868440102,231.04177856445312
182,240.5355682373047,242.73374938964844,242.86044311523438,244.5387883259478
183,193.96810913085938,206.45394897460938,207.11912536621094,209.6446533203125
184,184.77273559570312,197.435546875,203.24874877929688,210.99588012695312
185,211.49591064453125,213.23513793945312,226.4248809814453,227.77645874023438
186,221.75747680664062,223.9959716796875,224.07623291015625,225.2842559814453
187,214.44920349121094,225.02703857421875,228.86990356445312,229.15509033203125
188,248.2803192138672,248.3043975830078,254.97714233398438,258.9761047363281
189,179.8838653564453,181.97805786132812,182.79708862304688,184.53334045410156
190,213.4636215771266,215.5956268310547,217.0538330078125,225.7372589111328
191,221.0961456298828,225.37606811523438,240.323486328125,241.12020874023438
192,184.84194946289062,184.8985595703125,197.77560424804688,199.2796173095703
193,225.4616241455078,227.22950744628906,227.46896362304688,230.77586364746094
194,231.647216796875,251.73377990722656,257.21075439453125,259.6817626953125
195,175.39993286132812,185.43382263183594,201.67132568359375,203.4263916015625
196,180.89263916015625,182.93978881835938,185.93275451660156,186.64846801757812
197,210.94387817382812,212.51870727539062,213.12518310546875,214.47451782226562
198,223.69261169433594,234.1688995361328,234.606689453125,236.60165405273438
199,165.8577423095703,176.67730712890625,179.2161407470703,179.54910278320312
200,176.52587890625,181.56419372558594,184.800537109375,185.20907592773438
201,226.80917358398438,240.9916229248047,244.57733154296875,246.14833068847656
202,201.404541015625,207.63485717773438,211.87551879882812,212.10511779785156
203,224.3472442626953,225.30126953125,226.6663818359375,227.9765625
204,207.3634033203125,235.23504638671875,238.8772430419922,239.1414031982422
205,197.05557250976562,201.09420776367188,201.36129760742188,206.72860717773438
206,206.783203125,210.30975341796875,210.9010467529297,214.16635131835938
207,253.11769104003906,256.20648193359375,258.2925720214844,261.0382080078125
208,233.4088134765625,235.9156951904297,237.92782592773438,245.6192626953125
209,252.8883056640625,254.3148193359375,255.19203186035156,256.9851379394531
210,178.36257934570312,184.93032836914062,188.16998291015625,190.0666961669922
211,178.31190490722656,185.85574340820312,186.07908630371094,186.45767211914062
212,201.67103576660156,206.99688720703125,217.30482482910156,227.5514678955078
213,259.873046875,263.1557312011719,264.80316162109375,264.97552490234375
214,179.81005859375,185.59280395507812,185.90438842773438,186.50868225097656
215,215.54905700683594,221.92889404296875,223.4044189453125,228.753662109375
216,186.93316650390625,201.00076293945312,211.4434051513672,222.71400451660156
217,244.12408447265625,246.08663940429688,248.51190185546875,248.9405059814453
218,227.1623992919922,229.95135498046875,231.12179565429688,231.84262084960938
219,210.2010955810547,215.18301391601562,223.86996459960938,225.34628295898438
220,225.0263671875,232.52720642089844,234.80990600585938,237.2451629638672
221,200.55001831054688,227.6357421875,237.25025939941406,240.2253875732422
222,238.01382446289062,246.05221557617188,253.7794647216797,256.6728820800781
223,230.06686401367188,230.39004516601562,232.09622192382812,234.57919311523438
224,206.95492553710938,207.35887145996094,207.66104125976562,208.38287353515625
225,241.80996704101562,243.42535400390625,245.56820678710938,248.24777221679688
226,181.23883056640625,186.28225708007812,187.742431640625,191.0070343017578
227,218.86956787109375,219.551025390625,223.82357788085938,228.61582946777344
228,222.38699340820312,224.53558349609375,225.87413024902344,226.807861328125
229,195.2643585205078,197.49545288085938,201.33270263671875,203.37506103515625
230,204.35693359375,236.27700805664062,240.51956176757812,243.4966583251953
231,181.97396850585938,184.1785888671875,189.9630126953125,190.50950622558594
232,203.51133728027344,207.88015747070312,209.659423828125,213.56719970703125
233,230.46499633789062,270.47698974609375,276.20074462890625,276.4422302246094
234,140.88336181640625,179.5487823486328,181.69903564453125,185.03802490234375
235,208.24908447265625,210.30758666992188,217.3494415283203,218.69869995117188
236,187.26531982421875,191.3993682861328,199.13031005859375,200.1390838623047
237,206.37991333007812,207.5263671875,207.87872314453125,209.7607421875
238,216.79303265724784,227.1086883544922,227.3413848876953,229.45994567871094
239,174.5312957763672,188.12469482421875,189.61590576171875,190.09915161132812
240,172.12130737304688,206.54766845703125,218.05145263671875,219.4072265625
241,216.1353759765625,219.72817993164062,220.6230010986328,222.90878666412107
242,190.27053833007812,190.67291259765625,191.90814208984375,193.0269775390625
243,181.88967895507812,187.25436401367188,187.91290283203125,189.72830200195312
244,166.8695831298828,175.1745147705078,177.90924072265625,178.63278198242188
245,233.57086181640625,236.33132934570312,240.68667602539062,249.2106170654297
246,170.35710025579002,171.6722412109375,172.13731384277344,173.67898559570312
247,144.61325073242188,150.66502380371094,155.39035034179688,169.59185791015625
248,182.13870239257812,182.431884765625,182.69493103027344,183.89895629882812
249,244.32870483398438,254.92893981933594,260.62078857421875,262.967041015625
250,199.59286499023438,208.12240600585938,208.8402099609375,211.80638122558594
251,211.26824951171875,220.77493286132812,220.90106201171875,221.02076721191406
252,185.3179168701172,187.69119262695312,190.62734985351562,196.53810119628906
253,208.79518127441406,210.7851104736328,215.13685607910156,218.4396514892578
254,222.449951171875,225.31033325195312,227.9045867919922,229.21621704101562
255,225.04986572265625,226.96627807617188,227.9569854736328,229.88479614257812
256,197.29136657714844,206.908203125,208.22789001464844,213.72219848632812
257,257.95416259765625,262.6262236295694,262.67974853515625,264.75665283203125
258,222.602783203125,231.00656127929688,233.82130432128906,234.06060791015625
259,216.09744262695312,218.55697631835938,219.32342529296875,220.21519470214844
260,200.42979431152344,201.66720581054688,205.31666564941406,206.76220703125
261,176.06439208984375,191.90330505371094,193.43136596679688,193.65005493164062
262,205.44677734375,206.9957733154297,208.6128387451172,211.98834228515625
263,181.5637969970703,190.6588134765625,193.6788330078125,194.84896850585938
264,203.99215698242188,206.7865447998047,207.13107299804688,209.6734619140625
265,208.0082550048828,223.0700225830078,229.29559326171875,231.2340545654297
266,237.851806640625,241.3075408935547,241.841552734375,246.80555725097656
267,196.92388916015625,207.333740234375,211.39353942871094,216.20265197753906
268,201.45346069335938,201.5854034423828,202.059814453125,203.06517028808594
269,212.06439208984375,223.39173889160156,228.31031799316406,228.95767211914062
270,224.45835876464844,234.04881286621094,238.09414672851562,239.6688690185547
271,214.50396728515625,221.7812957763672,223.0477752685547,234.17019653320312
272,191.63058471679688,194.55299377441406,195.56224060058594,195.90753173828125
273,188.48599243164062,188.95384216308594,189.2219696044922,190.00799560546875
274,194.7839813232422,212.276611328125,212.65957641601562,213.2702178955078
275,232.10365295410156,235.67413330078125,236.85035705566406,238.7325909099951
276,216.33837890625,223.742919921875,225.44244384765625,227.09922790527344
277,192.93505859375,223.19351196289062,225.04443359375,231.26889038085938
278,175.73391723632812,179.18130493164062,182.6576385498047,184.68991088867188
279,228.21182250976562,229.32591247558594,229.918212890625,230.05929565429688
280,178.3680419921875,178.41232299804688,178.73716735839844,180.449462890625
281,208.86904907226562,232.29632568359375,256.6770324707031,258.1934814453125
282,184.58450317382812,185.65237426757812,190.74417114257812,192.57028198242188
283,172.76622009277344,176.4132537841797,177.1173095703125,179.18067932128906
284,203.28834533691406,219.26954650878906,236.28628540039062,241.64041137695312
285,276.9927978515625,277.25799560546875,278.8542785644531,279.22039794921875
286,224.88961791992188,231.3427734375,232.6637725830078,235.18716430664062
287,185.08523559570312,193.61578369140625,195.41082763671875,196.0955047607422
288,227.39427185058594,232.05303955078125,232.9020538330078,237.2352752685547
289,206.8230743408203,207.97496032714844,214.6757049560547,215.13487243652344
290,197.76028442382812,215.2664031982422,216.77711486816406,216.95346069335938
291,204.70956420898438,211.22019958496094,212.33181762695312,212.84469604492188
292,247.87353515625,261.26983642578125,266.8546447753906,267.9149475097656
293,207.6223602294922,214.48336791992188,223.38070678710938,225.95590209960938
294,182.02952575683594,190.9261016845703,194.9854195065566,197.1908721923828
295,180.2457733154297,187.56993103027344,227.17376708984375,229.4114227294922
296,223.53836059570312,228.4883575439453,228.89317321777344,243.74227905273438
297,181.5633544921875,182.74822998046875,191.80714416503906,195.14796447753906
298,164.86517333984375,190.1636962890625,196.13125610351562,206.61973571777344
299,197.9883575439453,203.44662475585938,205.2584228515625,208.16357421875
300,195.09039306640625,212.66452026367188,212.96728515625,213.0539093017578
301,250.37254333496094,251.43106173831055,252.3675537109375,254.04769897460938
302,209.36721801757812,214.09750366210938,216.36598205566406,216.9918212890625
303,160.537353515625,240.4772491455078,243.84979248046875,250.97804260253906
304,179.00564575195312,180.18850708007812,180.2303009033203,182.33665466308594
305,237.99984741210938,244.00453186035156,245.0338592529297,245.0831756591797
306,188.18203735351562,202.4062042236328,203.04339599609375,204.04034423828125
307,248.6898651123047,249.99119567871094,254.2432861328125,255.69247436523438
308,168.14614868164062,168.76132202148438,169.11911010742188,169.13385009765625
309,185.0115203857422,185.63333129882812,188.45547485351562,191.39260864257812
310,226.36422729492188,233.2322998046875,240.36065673828125,243.17471313476562
311,266.10028076171875,266.2715148925781,267.5477294921875,269.4444885253906
312,189.5692596435547,191.05259704589844,201.84872436523438,202.0191650390625
313,234.90631103515625,242.48538208007812,242.535888671875,244.01548767089844
314,219.91781616210938,219.98085021972656,225.92398071289062,227.4753875732422
315,202.84512329101562,256.2963562011719,260.6495361328125,262.2472229003906
316,178.01451110839844,196.60617065429688,200.92599487304688,202.71954345703125
317,203.8859405517578,204.92691040039062,204.92800903320312,211.21409606933594
318,260.8713684082031,263.1185302734375,265.2571105957031,265.7257385253906
319,195.47837829589844,203.07675170898438,211.0818328857422,214.22360229492188
320,166.77610778808594,172.13201904296875,174.4222412109375,177.0311737060547
321,223.8509521484375,224.015869140625,226.23733520507812,227.71817016601562
322,198.68284606933594,224.34793090820312,224.90670776367188,227.75735473632812
323,175.84432983398438,196.10519409179688,202.7985382080078,206.80966186523438
324,235.798583984375,236.4008331298828,237.92369079589844,239.02891540527344
325,226.26675415039062,233.5701904296875,237.20008850097656,251.97804260253906
326,193.1381072998047,197.480224609375,197.7200469970703,198.063232421875
327,227.83599853515625,231.8402099609375,237.19454956054688,237.5987548828125
328,179.74551391601562,184.68040466308594,187.24314880371094,187.84393310546875
329,212.02159118652344,234.75413513183594,245.48495483398438,250.6237030029297
330,241.20249938964844,251.2037811279297,251.43438720703125,256.2786560058594
331,235.84432983398438,254.51162719726562,260.010498046875,260.9227294921875
332,181.04173278808594,194.5563507080078,197.93800354003906,198.21109008789062
333,197.93338012695312,206.02243041992188,207.7675018310547,208.52757263183594
334,183.44357299804688,188.33450317382812,191.177490234375,194.10848999023438
335,178.1879425048828,208.9614715576172,209.84999084472656,211.37449645996094
336,215.6044921875,226.2716064453125,227.3662567138672,228.41070556640625
337,156.14199829101562,172.2122344970703,186.50770568847656,189.71096801757812
338,196.11782836914062,203.72703552246094,209.48269653320312,210.36428833007812
339,221.32882690429688,234.8731689453125,236.83401489257812,237.71112060546875
340,213.472412109375,227.07000732421875,235.39013671875,237.24684143066406
341,201.8628387451172,214.69308471679688,219.6128387451172,224.8483428955078
342,237.19073486328125,248.9630584716797,251.33506774902344,253.54898071289062
343,196.68637084960938,206.373046875,207.61294555664062,213.6791534423828
344,192.43966674804688,195.1945037841797,205.54307556152344,206.3706512451172
345,200.41819763183594,205.81976318359375,213.31253051757812,213.50201416015625
346,193.3514404296875,194.67364501953125,195.6422576904297,199.7296142578125
347,188.7182159423828,197.62416076660156,198.65884399414062,199.52987670898438
348,280.5816650390625,286.2601318359375,288.04833984375,288.6274719238281
349,183.03919982910156,186.8883819580078,191.87860107421875,202.55148315429688
350,198.9412841796875,207.72337341308594,213.17515563964844,215.52151489257812
351,229.80558978128525,234.97645568847656,236.24378967285156,236.739990234375
352,220.44915771484375,220.45730590820312,227.28485107421875,227.4886016845703
353,170.71461486816406,179.76051330566406,183.56845092773438,185.67971801757812
354,239.21401977539062,249.7528485523578,250.61634826660156,251.18997192382812
355,221.803466796875,226.24398803710938,226.79087829589844,227.3087921142578
356,222.77880859375,225.19696044921875,225.91793823242188,227.94955444335938
357,212.01663208007812,212.46524047851562,215.59249877929688,217.5064697265625
358,181.69041442871094,183.30308532714844,185.39645385742188,185.71119689941406
359,196.35606384277344,196.6527099609375,198.4792938232422,200.25
360,228.10755920410156,276.6912841796875,276.71270751953125,279.37451171875
361,134.86827087402344,216.5282440185547,224.06495666503906,225.3577423095703
362,201.4302978515625,210.2130889892578,211.28517150878906,211.63429260253906
363,228.7415313720703,239.89663696289062,244.0604248046875,250.2828826904297
364,181.61822509765625,193.1448516845703,198.4440155029297,198.484130859375
365,233.00875854492188,235.00839233398438,241.590576171875,244.964111328125
366,239.84210205078125,241.40521240234375,244.86138916015625,246.49664306640625
367,226.71929931640625,227.28231811523438,228.52005004882812,228.5860595703125
368,203.99404907226562,207.83164978027344,211.19390869140625,216.4473114013672
369,226.89230346679688,229.28851318359375,234.8894805908203,236.23165893554688
370,183.79354858398438,185.836181640625,187.15310668945312,187.55130004882812
371,240.25198364257812,243.039306640625,247.894287109375,252.01895141601562
372,162.64297485351562,183.3699188232422,189.9647674560547,192.03396606445312
373,221.80194091796875,223.78433227539062,227.52940368652344,228.35406494140625
374,202.66575622558594,210.50328063964844,212.1732635498047,219.73785400390625
375,248.67263793945312,251.0966339111328,253.40386962890625,255.9735870361328
376,135.7677764892578,155.10977172851562,161.3814239501953,163.19920349121094
377,148.62246704101562,163.01927185058594,166.9085235595703,173.52056884765625
378,234.50631713867188,241.98406982421875,245.06686401367188,247.12547302246094
379,202.42405700683594,208.67233276367188,211.09071350097656,213.96261596679688
380,196.98385620117188,207.773193359375,209.15301513671875,211.1421882583258
381,203.56936645507812,208.5697479248047,212.44476318359375,215.171142578125
382,226.89202880859375,237.0687713623047,241.85308837890625,243.2950897216797
383,226.36817932128906,239.17173767089844,240.31637573242188,240.72879028320312
384,223.20985412597656,225.29295349121094,227.77322387695312,233.78273010253906
385,244.71563720703125,245.037353515625,247.30191040039062,248.65663146972656
386,212.55067443847656,215.09364318847656,218.90570068359375,219.78648376464844
387,201.3623504638672,203.51480102539062,204.15866088867188,204.920654296875
388,234.2171173095703,235.39157104492188,237.77899169921875,238.533935546875
389,218.67486572265625,221.13648986816406,222.84564208984375,223.5635986328125
390,231.7982940673828,231.83993530273438,232.99044799804688,233.026611328125
391,198.70335388183594,210.65811157226562,229.3683624267578,232.8123779296875
392,226.98106384277344,243.156005859375,247.0514678955078,253.4395751953125
393,191.63229370117188,195.4493408203125,205.9370574951172,207.79029846191406
394,194.64566040039062,198.5634307861328,206.09262084960938,211.6438751220703
395,180.50230407714844,182.74346923828125,185.04644775390625,186.1824493408203
396,251.97137451171875,256.16461181640625,258.09210205078125,259.103759765625
397,191.59634399414062,209.9940185546875,214.27841186523438,224.14797973632812
398,182.39999389648438,184.30210876464844,184.74664306640625,184.7696533203125
399,207.01918029785156,209.4293212890625,212.21270751953125,213.51498413085938
400,207.41201782226562,212.54440307617188,216.0565185546875,217.29232788085938
401,168.71922302246094,172.22491455078125,173.06402587890625,175.01547241210938
402,189.23056030273438,205.23638916015625,214.16641235351562,215.8648223876953
403,236.97061157226562,237.43991088867188,243.5986328125,243.7433624267578
404,198.4358673095703,198.4424285888672,198.4856683154705,198.70767211914062
405,195.88436889648438,197.29339599609375,199.56393432617188,205.75430297851562
406,212.6825408935547,214.73851013183594,227.72592163085938,228.02220153808594
407,229.90740966796875,261.5106506347656,262.3167724609375,262.38519287109375
408,184.9028778076172,186.7661590576172,190.8507843017578,191.00186157226562
409,226.6872100830078,245.58389282226562,249.57522583007812,253.84820556640625
410,238.09271240234375,245.17970275878906,245.6146240234375,249.70091247558594
411,214.20547485351562,214.54220581054688,219.52822875976562,220.24513244628906
412,220.93753051757812,224.9072723388672,225.979248046875,227.41119384765625
413,200.93264770507812,202.46875,208.49449157714844,210.01254272460938
414,185.06036376953125,227.50877380371094,228.1522216796875,228.5484161376953
